id,mass,sources
EVODEX.1-M48,-71.03715,"EVODEX.1-P4576,EVODEX.1-P4624,EVODEX.1-P4625,EVODEX.1-P4631,EVODEX.1-P4632,EVODEX.1-P4656,EVODEX.1-P4657,EVODEX.1-P4725,EVODEX.1-P4729,EVODEX.1-P4788,EVODEX.1-P4884,EVODEX.1-P4924,EVODEX.1-P4948,EVODEX.1-P4949,EVODEX.1-P4959,EVODEX.1-P6055,EVODEX.1-P6057,EVODEX.1-P6062,EVODEX.1-P6066,EVODEX.1-P6069"
EVODEX.1-M247,-43.04225,"EVODEX.1-P5738,EVODEX.1-P5739,EVODEX.1-P5741,EVODEX.1-P5744,EVODEX.1-P5749"
EVODEX.1-M249,-56.06264,"EVODEX.1-P3858,EVODEX.1-P3900,EVODEX.1-P3920,EVODEX.1-P4082,EVODEX.1-P4106"
EVODEX.1-M115,-98.0732,"EVODEX.1-P3890,EVODEX.1-P3891,EVODEX.1-P3895,EVODEX.1-P3911,EVODEX.1-P3917,EVODEX.1-P4150,EVODEX.1-P5455,EVODEX.1-P5590,EVODEX.1-P5660,EVODEX.1-P5662"
EVODEX.1-M116,-132.04224,"EVODEX.1-P4380,EVODEX.1-P4477,EVODEX.1-P4481,EVODEX.1-P4482,EVODEX.1-P4513,EVODEX.1-P4515,EVODEX.1-P4516,EVODEX.1-P4520,EVODEX.1-P4533,EVODEX.1-P6436"
EVODEX.1-M250,57.05791000000001,"EVODEX.1-P2543,EVODEX.1-P2544,EVODEX.1-P2546,EVODEX.1-P2548,EVODEX.1-P2574"
EVODEX.1-M118,74.03678000000001,"EVODEX.1-P3962,EVODEX.1-P3963,EVODEX.1-P3970,EVODEX.1-P4119,EVODEX.1-P4124,EVODEX.1-P5291,EVODEX.1-P5293,EVODEX.1-P5297,EVODEX.1-P5301,EVODEX.1-P5302"
EVODEX.1-M252,176.03204,"EVODEX.1-P2300,EVODEX.1-P2304,EVODEX.1-P2309,EVODEX.1-P2311,EVODEX.1-P2372"
EVODEX.1-M253,132.04224,"EVODEX.1-P2503,EVODEX.1-P2504,EVODEX.1-P2505,EVODEX.1-P2508,EVODEX.1-P2512"
EVODEX.1-M254,99.06846999999999,"EVODEX.1-P7158,EVODEX.1-P7181,EVODEX.1-P7184,EVODEX.1-P7462,EVODEX.1-P7511"
EVODEX.1-M119,-116.01092,"EVODEX.1-P6380,EVODEX.1-P6382,EVODEX.1-P6387,EVODEX.1-P6390,EVODEX.1-P6394,EVODEX.1-P6519,EVODEX.1-P6521,EVODEX.1-P6523,EVODEX.1-P6524,EVODEX.1-P929"
EVODEX.1-M120,116.01092,"EVODEX.1-P6378,EVODEX.1-P6385,EVODEX.1-P6392,EVODEX.1-P6393,EVODEX.1-P6395,EVODEX.1-P6497,EVODEX.1-P6518,EVODEX.1-P6520,EVODEX.1-P6522,EVODEX.1-P6525"
EVODEX.1-M257,198.0464,"EVODEX.1-P5452,EVODEX.1-P5454,EVODEX.1-P5459,EVODEX.1-P5480,EVODEX.1-P5498"
EVODEX.1-M258,72.02112,"EVODEX.1-P1123,EVODEX.1-P1126,EVODEX.1-P1134,EVODEX.1-P1138,EVODEX.1-P2122"
EVODEX.1-M259,97.05281,"EVODEX.1-P4707,EVODEX.1-P4711,EVODEX.1-P4712,EVODEX.1-P7292,EVODEX.1-P7297"
EVODEX.1-M69,101.04771,"EVODEX.1-P2606,EVODEX.1-P2623,EVODEX.1-P2628,EVODEX.1-P2631,EVODEX.1-P2639,EVODEX.1-P2641,EVODEX.1-P2645,EVODEX.1-P2653,EVODEX.1-P2654,EVODEX.1-P2656,EVODEX.1-P7147,EVODEX.1-P7335,EVODEX.1-P7363,EVODEX.1-P7391,EVODEX.1-P7402"
EVODEX.1-M121,203.07939,"EVODEX.1-P2241,EVODEX.1-P2274,EVODEX.1-P2278,EVODEX.1-P2363,EVODEX.1-P2364,EVODEX.1-P2381,EVODEX.1-P2382,EVODEX.1-P2438,EVODEX.1-P2441,EVODEX.1-P2444"
EVODEX.1-M122,113.08412999999999,"EVODEX.1-P5488,EVODEX.1-P5543,EVODEX.1-P7201,EVODEX.1-P7216,EVODEX.1-P7247,EVODEX.1-P7299,EVODEX.1-P7354,EVODEX.1-P7376,EVODEX.1-P7460,EVODEX.1-P7516"
EVODEX.1-M123,-56.02622,"EVODEX.1-P1497,EVODEX.1-P3884,EVODEX.1-P4136,EVODEX.1-P4138,EVODEX.1-P4140,EVODEX.1-P5510,EVODEX.1-P5511,EVODEX.1-P5544,EVODEX.1-P5556,EVODEX.1-P5561"
EVODEX.1-M50,17.02659,"EVODEX.1-P6502,EVODEX.1-P6507,EVODEX.1-P6509,EVODEX.1-P6512,EVODEX.1-P6515"
EVODEX.1-M70,1.0316900000000002,"EVODEX.1-P1017,EVODEX.1-P1040,EVODEX.1-P1063,EVODEX.1-P2816,EVODEX.1-P2900,EVODEX.1-P2908,EVODEX.1-P2913,EVODEX.1-P2985,EVODEX.1-P3078,EVODEX.1-P3116,EVODEX.1-P3200,EVODEX.1-P3218,EVODEX.1-P3226,EVODEX.1-P911,EVODEX.1-P920"
EVODEX.1-M264,156.10126,"EVODEX.1-P4701,EVODEX.1-P7186,EVODEX.1-P7191,EVODEX.1-P7436,EVODEX.1-P7439"
EVODEX.1-M267,128.05864,"EVODEX.1-P7194,EVODEX.1-P7223,EVODEX.1-P7228,EVODEX.1-P7232,EVODEX.1-P7480"
EVODEX.1-M124,-114.04298,"EVODEX.1-P4586,EVODEX.1-P4618,EVODEX.1-P4679,EVODEX.1-P4744,EVODEX.1-P4818,EVODEX.1-P4860,EVODEX.1-P4952,EVODEX.1-P5128,EVODEX.1-P5429,EVODEX.1-P5558"
EVODEX.1-M125,176.04734,"EVODEX.1-P1419,EVODEX.1-P1420,EVODEX.1-P1422,EVODEX.1-P1423,EVODEX.1-P1456,EVODEX.1-P1522,EVODEX.1-P1619,EVODEX.1-P1622,EVODEX.1-P1623,EVODEX.1-P2102"
EVODEX.1-M268,-15.01093,"EVODEX.1-P5445,EVODEX.1-P5629,EVODEX.1-P5633,EVODEX.1-P5640,EVODEX.1-P6907"
EVODEX.1-M126,-79.9568,"EVODEX.1-P3728,EVODEX.1-P3741,EVODEX.1-P3744,EVODEX.1-P3772,EVODEX.1-P3773,EVODEX.1-P4270,EVODEX.1-P4273,EVODEX.1-P4274,EVODEX.1-P4281,EVODEX.1-P4284"
EVODEX.1-M269,-158.03678,"EVODEX.1-P4125,EVODEX.1-P4381,EVODEX.1-P4386,EVODEX.1-P4455,EVODEX.1-P4462"
EVODEX.1-M270,15.023489999999999,"EVODEX.1-P1284,EVODEX.1-P1319,EVODEX.1-P1320,EVODEX.1-P1321,EVODEX.1-P1322"
EVODEX.1-M271,-15.023489999999999,"EVODEX.1-P1224,EVODEX.1-P1274,EVODEX.1-P1315,EVODEX.1-P1316,EVODEX.1-P1317"
EVODEX.1-M273,-42.04698,"EVODEX.1-P3893,EVODEX.1-P3946,EVODEX.1-P4052,EVODEX.1-P4130,EVODEX.1-P4507"
EVODEX.1-M558,147.06847,EVODEX.1-P5785
EVODEX.1-M179,147.06847,"EVODEX.1-P4702,EVODEX.1-P7155,EVODEX.1-P7198,EVODEX.1-P7267,EVODEX.1-P7271,EVODEX.1-P7278,EVODEX.1-P7417,EVODEX.1-P7464,EVODEX.1-P7475"
EVODEX.1-M277,131.04057,"EVODEX.1-P7162,EVODEX.1-P7218,EVODEX.1-P7327,EVODEX.1-P7370,EVODEX.1-P7382"
EVODEX.1-M130,-147.06847,"EVODEX.1-P4609,EVODEX.1-P4668,EVODEX.1-P4685,EVODEX.1-P4742,EVODEX.1-P4812,EVODEX.1-P4898,EVODEX.1-P4911,EVODEX.1-P4938,EVODEX.1-P5546,EVODEX.1-P5833"
EVODEX.1-M278,186.07940000000002,"EVODEX.1-P7312,EVODEX.1-P7314,EVODEX.1-P7315,EVODEX.1-P7317,EVODEX.1-P7476"
EVODEX.1-M131,-163.06337,"EVODEX.1-P4584,EVODEX.1-P4593,EVODEX.1-P4594,EVODEX.1-P4644,EVODEX.1-P4670,EVODEX.1-P4671,EVODEX.1-P4809,EVODEX.1-P4922,EVODEX.1-P4965,EVODEX.1-P5552"
EVODEX.1-M185,-186.07940000000002,"EVODEX.1-P4580,EVODEX.1-P4626,EVODEX.1-P4640,EVODEX.1-P4642,EVODEX.1-P4648,EVODEX.1-P4910"
EVODEX.1-M132,162.03168,"EVODEX.1-P1416,EVODEX.1-P1519,EVODEX.1-P1520,EVODEX.1-P1524,EVODEX.1-P1526,EVODEX.1-P1683,EVODEX.1-P1727,EVODEX.1-P1839,EVODEX.1-P2103,EVODEX.1-P4048"
EVODEX.1-M133,146.03678,"EVODEX.1-P1411,EVODEX.1-P1412,EVODEX.1-P1421,EVODEX.1-P1424,EVODEX.1-P1425,EVODEX.1-P1478,EVODEX.1-P1553,EVODEX.1-P1681,EVODEX.1-P1836,EVODEX.1-P4113"
EVODEX.1-M282,232.05186,"EVODEX.1-P7094,EVODEX.1-P7103,EVODEX.1-P7113,EVODEX.1-P7116,EVODEX.1-P7117"
EVODEX.1-M283,103.00925000000001,"EVODEX.1-P7077,EVODEX.1-P7080,EVODEX.1-P7423,EVODEX.1-P7435,EVODEX.1-P7469"
EVODEX.1-M284,157.05281,"EVODEX.1-P4996,EVODEX.1-P5073,EVODEX.1-P5100,EVODEX.1-P5101,EVODEX.1-P5138"
EVODEX.1-M285,104.02622,"EVODEX.1-P1531,EVODEX.1-P1532,EVODEX.1-P4999,EVODEX.1-P5787,EVODEX.1-P5788"
EVODEX.1-M180,44.02622,"EVODEX.1-P1376,EVODEX.1-P1380,EVODEX.1-P1384,EVODEX.1-P1385,EVODEX.1-P1387,EVODEX.1-P1396,EVODEX.1-P1398,EVODEX.1-P6181,EVODEX.1-P6182"
EVODEX.1-M286,118.04188,"EVODEX.1-P5462,EVODEX.1-P5464,EVODEX.1-P5468,EVODEX.1-P5482,EVODEX.1-P5485"
EVODEX.1-M135,-345.04756000000003,"EVODEX.1-P3611,EVODEX.1-P3638,EVODEX.1-P3666,EVODEX.1-P3667,EVODEX.1-P3668"
EVODEX.1-M73,-115.02695,"EVODEX.1-P4604,EVODEX.1-P4639,EVODEX.1-P4688,EVODEX.1-P4918,EVODEX.1-P4989,EVODEX.1-P4990,EVODEX.1-P4991,EVODEX.1-P4992,EVODEX.1-P5156,EVODEX.1-P5305,EVODEX.1-P5519,EVODEX.1-P5520,EVODEX.1-P5557,EVODEX.1-P5622,EVODEX.1-P5623"
EVODEX.1-M74,-129.04261,"EVODEX.1-P2128,EVODEX.1-P4693,EVODEX.1-P4694,EVODEX.1-P4700,EVODEX.1-P4934,EVODEX.1-P4935,EVODEX.1-P4972,EVODEX.1-P5575,EVODEX.1-P5713,EVODEX.1-P5829,EVODEX.1-P6538,EVODEX.1-P6539,EVODEX.1-P6542,EVODEX.1-P6970,EVODEX.1-P7025"
EVODEX.1-M136,129.04261,"EVODEX.1-P2125,EVODEX.1-P2134,EVODEX.1-P2135,EVODEX.1-P2137,EVODEX.1-P6975,EVODEX.1-P6978,EVODEX.1-P6992,EVODEX.1-P7009,EVODEX.1-P7065,EVODEX.1-P7144"
EVODEX.1-M75,71.03715,"EVODEX.1-P4710,EVODEX.1-P4723,EVODEX.1-P4843,EVODEX.1-P6951,EVODEX.1-P6965,EVODEX.1-P7146,EVODEX.1-P7165,EVODEX.1-P7166,EVODEX.1-P7167,EVODEX.1-P7211,EVODEX.1-P7245,EVODEX.1-P7250,EVODEX.1-P7368,EVODEX.1-P7373,EVODEX.1-P7416"
EVODEX.1-M137,57.02149,"EVODEX.1-P2141,EVODEX.1-P4844,EVODEX.1-P5408,EVODEX.1-P5409,EVODEX.1-P7131,EVODEX.1-P7135,EVODEX.1-P7383,EVODEX.1-P7386,EVODEX.1-P7471,EVODEX.1-P7542"
EVODEX.1-M290,-104.02622,"EVODEX.1-P4882,EVODEX.1-P4947,EVODEX.1-P5646,EVODEX.1-P5647,EVODEX.1-P5651"
EVODEX.1-M291,-118.04188,"EVODEX.1-P5461,EVODEX.1-P5486,EVODEX.1-P5492,EVODEX.1-P5494,EVODEX.1-P5512"
EVODEX.1-M292,-157.05281,"EVODEX.1-P4687,EVODEX.1-P5005,EVODEX.1-P5012,EVODEX.1-P5200,EVODEX.1-P5238"
EVODEX.1-M293,-75.97162999999999,"EVODEX.1-P4799,EVODEX.1-P5548,EVODEX.1-P5549,EVODEX.1-P5559,EVODEX.1-P5562"
EVODEX.1-M294,-146.03678,"EVODEX.1-P1475,EVODEX.1-P1476,EVODEX.1-P1477,EVODEX.1-P1479,EVODEX.1-P2093"
EVODEX.1-M138,-114.03168000000001,"EVODEX.1-P5693,EVODEX.1-P5828,EVODEX.1-P5830,EVODEX.1-P5831,EVODEX.1-P5832"
EVODEX.1-M51,-176.04734,"EVODEX.1-P1474,EVODEX.1-P3947,EVODEX.1-P3948,EVODEX.1-P4107,EVODEX.1-P4109,EVODEX.1-P4111,EVODEX.1-P4115,EVODEX.1-P4118,EVODEX.1-P4120,EVODEX.1-P4122"
EVODEX.1-M295,206.05790000000002,"EVODEX.1-P2091,EVODEX.1-P2096,EVODEX.1-P2098,EVODEX.1-P4114,EVODEX.1-P4123"
EVODEX.1-M296,-111.03205,"EVODEX.1-P4976,EVODEX.1-P4977,EVODEX.1-P4980,EVODEX.1-P4984,EVODEX.1-P4993"
EVODEX.1-M76,60.02112,"EVODEX.1-P1367,EVODEX.1-P1370,EVODEX.1-P1372,EVODEX.1-P1389,EVODEX.1-P1390,EVODEX.1-P2173,EVODEX.1-P2176,EVODEX.1-P2192,EVODEX.1-P2199,EVODEX.1-P2202"
EVODEX.1-M184,169.99801,"EVODEX.1-P6269,EVODEX.1-P6270"
EVODEX.1-M299,-96.02112,"EVODEX.1-P6033,EVODEX.1-P6036,EVODEX.1-P6051,EVODEX.1-P6074,EVODEX.1-P6077"
EVODEX.1-M302,-113.04771,"EVODEX.1-P4868,EVODEX.1-P4886,EVODEX.1-P4961,EVODEX.1-P4964,EVODEX.1-P4966"
EVODEX.1-M305,-161.04771,"EVODEX.1-P4851,EVODEX.1-P4869,EVODEX.1-P4870,EVODEX.1-P4907,EVODEX.1-P4927"
EVODEX.1-M77,-113.08412999999999,"EVODEX.1-P4575,EVODEX.1-P4577,EVODEX.1-P4579,EVODEX.1-P4589,EVODEX.1-P4596,EVODEX.1-P4597,EVODEX.1-P4607,EVODEX.1-P4646,EVODEX.1-P4690,EVODEX.1-P4819,EVODEX.1-P4899,EVODEX.1-P4979,EVODEX.1-P5353,EVODEX.1-P5522,EVODEX.1-P5795"
EVODEX.1-M141,-99.06846999999999,"EVODEX.1-P4051,EVODEX.1-P4592,EVODEX.1-P4598,EVODEX.1-P4630,EVODEX.1-P4649,EVODEX.1-P4680,EVODEX.1-P4705,EVODEX.1-P4978,EVODEX.1-P4988,EVODEX.1-P5532"
EVODEX.1-M547,-13.031690000000001,"EVODEX.1-P5657,EVODEX.1-P5659,EVODEX.1-P5671"
EVODEX.1-M78,-0.9839699999999996,"EVODEX.1-P5213,EVODEX.1-P5276,EVODEX.1-P5653,EVODEX.1-P5677,EVODEX.1-P5690"
EVODEX.1-M142,-143.07357,"EVODEX.1-P4828,EVODEX.1-P4830,EVODEX.1-P5064,EVODEX.1-P5130,EVODEX.1-P5239"
EVODEX.1-M79,-101.04771,"EVODEX.1-P2630,EVODEX.1-P2634,EVODEX.1-P2635,EVODEX.1-P2643,EVODEX.1-P2649,EVODEX.1-P4968,EVODEX.1-P4982,EVODEX.1-P5509,EVODEX.1-P5530,EVODEX.1-P5550"
EVODEX.1-M143,-97.05281,"EVODEX.1-P4615,EVODEX.1-P4620,EVODEX.1-P4746,EVODEX.1-P4771,EVODEX.1-P4773,EVODEX.1-P4781,EVODEX.1-P4806,EVODEX.1-P4906,EVODEX.1-P5210,EVODEX.1-P5553"
EVODEX.1-M309,-83.03715,"EVODEX.1-P4144,EVODEX.1-P5835,EVODEX.1-P5836,EVODEX.1-P5838,EVODEX.1-P5840"
EVODEX.1-M553,-13.031690000000001,"EVODEX.1-P4931,EVODEX.1-P5579"
EVODEX.1-M310,-191.05827,"EVODEX.1-P4861,EVODEX.1-P4887,EVODEX.1-P4893,EVODEX.1-P5219,EVODEX.1-P5220"
EVODEX.1-M311,-231.0297,"EVODEX.1-P1076,EVODEX.1-P1080,EVODEX.1-P1088,EVODEX.1-P1095,EVODEX.1-P1096"
EVODEX.1-M89,-75.03205,"EVODEX.1-P6293,EVODEX.1-P6294,EVODEX.1-P6297,EVODEX.1-P6301"
EVODEX.1-M87,-57.02149,"EVODEX.1-P4168,EVODEX.1-P4590,EVODEX.1-P4612,EVODEX.1-P4660,EVODEX.1-P4772,EVODEX.1-P4774,EVODEX.1-P4775,EVODEX.1-P4796,EVODEX.1-P4801,EVODEX.1-P4805,EVODEX.1-P4867,EVODEX.1-P4885,EVODEX.1-P5184"
EVODEX.1-M80,-87.03205,"EVODEX.1-P4583,EVODEX.1-P4601,EVODEX.1-P4617,EVODEX.1-P4699,EVODEX.1-P4790,EVODEX.1-P4794,EVODEX.1-P4810,EVODEX.1-P4880,EVODEX.1-P5180,EVODEX.1-P6545,EVODEX.1-P6548,EVODEX.1-P6551,EVODEX.1-P6552,EVODEX.1-P6554,EVODEX.1-P7502"
EVODEX.1-M81,-128.09506000000002,"EVODEX.1-P4623,EVODEX.1-P4634,EVODEX.1-P4638,EVODEX.1-P4667,EVODEX.1-P4747,EVODEX.1-P4797,EVODEX.1-P4905,EVODEX.1-P4913,EVODEX.1-P4944,EVODEX.1-P5551,EVODEX.1-P5563,EVODEX.1-P5564,EVODEX.1-P5565,EVODEX.1-P5568,EVODEX.1-P5571"
EVODEX.1-M54,75.03205,"EVODEX.1-P6292,EVODEX.1-P6295,EVODEX.1-P6303,EVODEX.1-P6305,EVODEX.1-P6363"
EVODEX.1-M146,87.03205,"EVODEX.1-P2618,EVODEX.1-P2619,EVODEX.1-P2622,EVODEX.1-P6437,EVODEX.1-P6560,EVODEX.1-P7061,EVODEX.1-P7389,EVODEX.1-P7400,EVODEX.1-P7409,EVODEX.1-P7497"
EVODEX.1-M14,79.96633,"EVODEX.1-P3232,EVODEX.1-P3237,EVODEX.1-P3243,EVODEX.1-P3251,EVODEX.1-P3253,EVODEX.1-P3264,EVODEX.1-P3269,EVODEX.1-P3270,EVODEX.1-P3279,EVODEX.1-P3285,EVODEX.1-P3300,EVODEX.1-P3310,EVODEX.1-P3313,EVODEX.1-P3331,EVODEX.1-P3335,EVODEX.1-P3337,EVODEX.1-P3340,EVODEX.1-P3346,EVODEX.1-P3354,EVODEX.1-P3372,EVODEX.1-P3374,EVODEX.1-P3376,EVODEX.1-P3387,EVODEX.1-P3390,EVODEX.1-P3392,EVODEX.1-P3402,EVODEX.1-P3427,EVODEX.1-P3453,EVODEX.1-P3473,EVODEX.1-P3478,EVODEX.1-P3498,EVODEX.1-P3499,EVODEX.1-P3501,EVODEX.1-P3513,EVODEX.1-P3522,EVODEX.1-P3526,EVODEX.1-P3528,EVODEX.1-P3532,EVODEX.1-P3546,EVODEX.1-P3548,EVODEX.1-P3550,EVODEX.1-P3553,EVODEX.1-P3571,EVODEX.1-P3574,EVODEX.1-P3606"
EVODEX.1-M540,-75.03205000000001,EVODEX.1-P6362
EVODEX.1-M554,-57.02149000000001,"EVODEX.1-P4622,EVODEX.1-P5613"
EVODEX.1-M541,-186.07940000000002,"EVODEX.1-P4686,EVODEX.1-P4798,EVODEX.1-P5650,EVODEX.1-P5834"
EVODEX.1-M314,-137.05901,"EVODEX.1-P4784,EVODEX.1-P4791,EVODEX.1-P4792,EVODEX.1-P4800,EVODEX.1-P5527"
EVODEX.1-M316,15.01093,"EVODEX.1-P5626,EVODEX.1-P5631,EVODEX.1-P5641,EVODEX.1-P5669,EVODEX.1-P6906"
EVODEX.1-M148,79.9568,"EVODEX.1-P3732,EVODEX.1-P3735,EVODEX.1-P3737,EVODEX.1-P3740,EVODEX.1-P3752,EVODEX.1-P3758,EVODEX.1-P3762,EVODEX.1-P3763,EVODEX.1-P3764,EVODEX.1-P3767"
EVODEX.1-M38,204.18792,"EVODEX.1-P2663,EVODEX.1-P2664,EVODEX.1-P2691,EVODEX.1-P2698,EVODEX.1-P2702,EVODEX.1-P2704,EVODEX.1-P2705,EVODEX.1-P2706,EVODEX.1-P2707,EVODEX.1-P2710,EVODEX.1-P2712,EVODEX.1-P2717,EVODEX.1-P2722,EVODEX.1-P2724,EVODEX.1-P2727,EVODEX.1-P2728,EVODEX.1-P2729,EVODEX.1-P2731,EVODEX.1-P2732,EVODEX.1-P2733,EVODEX.1-P2735,EVODEX.1-P2737,EVODEX.1-P2738,EVODEX.1-P2740,EVODEX.1-P2741"
EVODEX.1-M317,272.25056,"EVODEX.1-P2752,EVODEX.1-P2753,EVODEX.1-P2754,EVODEX.1-P2755,EVODEX.1-P2756"
EVODEX.1-M150,27.01093,"EVODEX.1-P6222,EVODEX.1-P6229,EVODEX.1-P6231,EVODEX.1-P6235,EVODEX.1-P6238,EVODEX.1-P6239,EVODEX.1-P6241,EVODEX.1-P6246,EVODEX.1-P6247,EVODEX.1-P6360"
EVODEX.1-M55,-749.10492,"EVODEX.1-P1584,EVODEX.1-P1585,EVODEX.1-P3791,EVODEX.1-P3800,EVODEX.1-P3811,EVODEX.1-P3844,EVODEX.1-P3845,EVODEX.1-P4164,EVODEX.1-P4167,EVODEX.1-P6660"
EVODEX.1-M560,-43.005829999999996,EVODEX.1-P5709
EVODEX.1-M325,43.005829999999996,"EVODEX.1-P1342,EVODEX.1-P1344,EVODEX.1-P1351,EVODEX.1-P1353,EVODEX.1-P1356"
EVODEX.1-M542,-43.005829999999996,"EVODEX.1-P1349,EVODEX.1-P5733,EVODEX.1-P5782,EVODEX.1-P5796"
EVODEX.1-M326,42.02186,"EVODEX.1-P1359,EVODEX.1-P1362,EVODEX.1-P1364,EVODEX.1-P1366,EVODEX.1-P5279"
EVODEX.1-M327,-42.02186,"EVODEX.1-P5060,EVODEX.1-P5131,EVODEX.1-P5197,EVODEX.1-P5229,EVODEX.1-P5884"
EVODEX.1-M555,-169.99801,"EVODEX.1-P6271,EVODEX.1-P6273"
EVODEX.1-M549,169.99801,"EVODEX.1-P6249,EVODEX.1-P6258,EVODEX.1-P6259"
EVODEX.1-M330,-74.03678000000001,"EVODEX.1-P3854,EVODEX.1-P3906,EVODEX.1-P3959,EVODEX.1-P4021,EVODEX.1-P4246"
EVODEX.1-M332,-692.08343,"EVODEX.1-P1460,EVODEX.1-P1461,EVODEX.1-P1644,EVODEX.1-P1645,EVODEX.1-P1840"
EVODEX.1-M333,-630.06777,"EVODEX.1-P1535,EVODEX.1-P1540,EVODEX.1-P1544,EVODEX.1-P1552,EVODEX.1-P1555"
EVODEX.1-M335,-614.0728700000001,"EVODEX.1-P1534,EVODEX.1-P1541,EVODEX.1-P1543,EVODEX.1-P1549,EVODEX.1-P1554"
EVODEX.1-M337,-595.10181,"EVODEX.1-P1559,EVODEX.1-P1563,EVODEX.1-P1565,EVODEX.1-P1650,EVODEX.1-P1651"
EVODEX.1-M339,320.30809999999997,"EVODEX.1-P1922,EVODEX.1-P1926,EVODEX.1-P1929,EVODEX.1-P1933,EVODEX.1-P1939"
EVODEX.1-M340,306.02533000000005,"EVODEX.1-P1580,EVODEX.1-P1581,EVODEX.1-P3690,EVODEX.1-P3691,EVODEX.1-P3694"
EVODEX.1-M342,-198.0464,"EVODEX.1-P4055,EVODEX.1-P4063,EVODEX.1-P5453,EVODEX.1-P5457,EVODEX.1-P5477"
EVODEX.1-M345,275.18122999999997,"EVODEX.1-P1606,EVODEX.1-P1608,EVODEX.1-P1611,EVODEX.1-P1613,EVODEX.1-P1616"
EVODEX.1-M347,-580.917,"EVODEX.1-P1870,EVODEX.1-P1920,EVODEX.1-P1946,EVODEX.1-P2001,EVODEX.1-P2022"
EVODEX.1-M349,-524.85436,"EVODEX.1-P1868,EVODEX.1-P1879,EVODEX.1-P1968,EVODEX.1-P2037,EVODEX.1-P2039"
EVODEX.1-M351,-552.88568,"EVODEX.1-P1865,EVODEX.1-P1869,EVODEX.1-P1889,EVODEX.1-P2043,EVODEX.1-P2053"
EVODEX.1-M152,-669.13859,"EVODEX.1-P1624,EVODEX.1-P1628,EVODEX.1-P1633,EVODEX.1-P1636,EVODEX.1-P1642"
EVODEX.1-M354,-146.57722,"EVODEX.1-P1664,EVODEX.1-P1669,EVODEX.1-P1671,EVODEX.1-P1674,EVODEX.1-P1676"
EVODEX.1-M356,-467.83286999999996,"EVODEX.1-P1701,EVODEX.1-P1703,EVODEX.1-P1720,EVODEX.1-P1721,EVODEX.1-P1723"
EVODEX.1-M357,-608.94832,"EVODEX.1-P1846,EVODEX.1-P1876,EVODEX.1-P1923,EVODEX.1-P1979,EVODEX.1-P2019"
EVODEX.1-M360,-597.11747,"EVODEX.1-P1738,EVODEX.1-P1741,EVODEX.1-P1743,EVODEX.1-P1744,EVODEX.1-P1746"
EVODEX.1-M361,-706.06267,"EVODEX.1-P1780,EVODEX.1-P1785,EVODEX.1-P1788,EVODEX.1-P1789,EVODEX.1-P1795"
EVODEX.1-M363,-330.85635,"EVODEX.1-P1799,EVODEX.1-P1810,EVODEX.1-P1815,EVODEX.1-P1817,EVODEX.1-P1820"
EVODEX.1-M154,-470.80738,"EVODEX.1-P1905,EVODEX.1-P1931,EVODEX.1-P1940,EVODEX.1-P1949,EVODEX.1-P1956,EVODEX.1-P1966,EVODEX.1-P2009,EVODEX.1-P2025,EVODEX.1-P2032,EVODEX.1-P2055"
EVODEX.1-M365,-468.79172,"EVODEX.1-P1948,EVODEX.1-P1965,EVODEX.1-P1981,EVODEX.1-P1994,EVODEX.1-P2006"
EVODEX.1-M367,-498.8387,"EVODEX.1-P1884,EVODEX.1-P1903,EVODEX.1-P1974,EVODEX.1-P2030,EVODEX.1-P2052"
EVODEX.1-M368,-526.8700200000001,"EVODEX.1-P1899,EVODEX.1-P1970,EVODEX.1-P1989,EVODEX.1-P2026,EVODEX.1-P2050"
EVODEX.1-M369,-496.82304,"EVODEX.1-P1936,EVODEX.1-P1954,EVODEX.1-P1972,EVODEX.1-P2012,EVODEX.1-P2028"
EVODEX.1-M371,-440.7604,"EVODEX.1-P1892,EVODEX.1-P1924,EVODEX.1-P1962,EVODEX.1-P1980,EVODEX.1-P1987"
EVODEX.1-M373,-442.77606000000003,"EVODEX.1-P1895,EVODEX.1-P1927,EVODEX.1-P2004,EVODEX.1-P2020,EVODEX.1-P2044"
EVODEX.1-M374,-500.85436000000004,"EVODEX.1-P1881,EVODEX.1-P1900,EVODEX.1-P1934,EVODEX.1-P1953,EVODEX.1-P1960"
EVODEX.1-M375,-482.8438,"EVODEX.1-P1887,EVODEX.1-P1958,EVODEX.1-P1977,EVODEX.1-P1992,EVODEX.1-P1998"
EVODEX.1-M376,-412.72908,"EVODEX.1-P1908,EVODEX.1-P1985,EVODEX.1-P2000,EVODEX.1-P2015,EVODEX.1-P2035"
EVODEX.1-M382,-454.26552,"EVODEX.1-P5115,EVODEX.1-P5117,EVODEX.1-P5118,EVODEX.1-P5119,EVODEX.1-P5120"
EVODEX.1-M157,-128.05864,"EVODEX.1-P4606,EVODEX.1-P4674,EVODEX.1-P4695,EVODEX.1-P4696,EVODEX.1-P4697,EVODEX.1-P4698,EVODEX.1-P4987,EVODEX.1-P5515,EVODEX.1-P5516,EVODEX.1-P5648"
EVODEX.1-M389,-324.1056,"EVODEX.1-P2227,EVODEX.1-P2230,EVODEX.1-P2232,EVODEX.1-P4412,EVODEX.1-P4509"
